	pointcc
0	8.61731978554866450E-1 / 1.19863310294410550E2


	pointch
0	1.13406796830673470E-1 / -6.77675753151132640E1


	pointco
0	1.05296066214500410E0 / -6.30437115158311730E1


Y	X	pointCor[0][0, ::]
3.40000000000000170E0	3.16000000000000010E2	3.10245237978582370E0 / 4.92380768597570650E1
3.40000000000000170E0	3.16999999999999990E2	3.10749567304472720E0 / 4.81337156796263080E1
3.40000000000000170E0	3.18000000000000020E2	3.11265942371662920E0 / 4.70290371995241600E1
3.40000000000000170E0	3.18999999999999990E2	3.11794055212407530E0 / 4.59240916554237980E1
3.40000000000000170E0	3.20000000000000020E2	3.12333587805656030E0 / 4.48189277828303470E1
3.40000000000000170E0	3.21000000000000000E2	3.12884212398480610E0 / 4.37135927788528190E1
3.40000000000000170E0	3.22000000000000020E2	3.13445591840124170E0 / 4.26081322687397450E1
3.40000000000000170E0	3.22999999999999950E2	3.14017379928080900E0 / 4.15025902768768960E1
3.40000000000000170E0	3.23999999999999980E2	3.14599221765613990E0 / 4.03970092022301140E1
3.40000000000000170E0	3.25000000000000000E2	3.15190754130101340E0 / 3.92914297981991330E1
3.40000000000000170E0	3.26000000000000020E2	3.15791605851590610E0 / 3.81858911568355360E1
3.40000000000000170E0	3.27000000000000050E2	3.16401398200941570E0 / 3.70804306973618920E1
3.40000000000000170E0	3.27999999999999980E2	3.17019745286928730E0 / 3.59750841589162460E1
3.40000000000000170E0	3.29000000000000000E2	3.17646254461669340E0 / 3.48698855974337500E1
3.40000000000000170E0	3.29999999999999980E2	3.18280526733746740E0 / 3.37648673865663930E1
3.40000000000000170E0	3.31000000000000010E2	3.18922157188394500E0 / 3.26600602225280090E1
3.40000000000000170E0	3.32000000000000030E2	3.19570735414108360E0 / 3.15554931327459350E1
3.40000000000000170E0	3.32999999999999960E2	3.20225845935057810E0 / 3.04511934881875530E1
3.40000000000000170E0	3.33999999999999990E2	3.20887068648668360E0 / 2.93471870192259490E1
3.40000000000000170E0	3.35000000000000010E2	3.21553979267755170E0 / 2.82434978348982300E1
3.40000000000000170E0	3.36000000000000030E2	3.22226149766587430E0 / 2.71401484454056870E1
3.40000000000000170E0	3.37000000000000010E2	3.22903148830272980E0 / 2.60371597877014690E1
3.40000000000000170E0	3.37999999999999990E2	3.23584542306862220E0 / 2.49345512540013830E1
3.40000000000000170E0	3.38999999999999970E2	3.24269893661564360E0 / 2.38323407230584380E1
3.40000000000000170E0	3.39999999999999990E2	3.24958764432493830E0 / 2.27305445940305840E1
3.40000000000000170E0	3.41000000000000010E2	3.25650714687356540E0 / 2.16291778227758690E1
3.40000000000000170E0	3.42000000000000040E2	3.26345303480506430E0 / 2.05282539604042390E1
3.40000000000000170E0	3.42999999999999970E2	3.27042089309796860E0 / 1.94277851939176260E1
3.40000000000000170E0	3.43999999999999990E2	3.27740630572673150E0 / 1.83277823887682810E1
3.40000000000000170E0	3.45000000000000020E2	3.28440486020951640E0 / 1.72282551331673740E1
3.40000000000000170E0	3.46000000000000000E2	3.29141215213739310E0 / 1.61292117839793400E1
3.40000000000000170E0	3.47000000000000020E2	3.29842378967960630E0 / 1.50306595140357110E1
3.40000000000000170E0	3.47999999999999950E2	3.30543539805958500E0 / 1.39326043607095550E1
3.40000000000000170E0	3.48999999999999980E2	3.31244262399652770E0 / 1.28350512755915910E1
3.40000000000000170E0	3.50000000000000000E2	3.31944114010736730E0 / 1.17380041751149930E1
3.40000000000000170E0	3.51000000000000020E2	3.32642664926409990E0 / 1.06414659919777990E1
3.40000000000000170E0	3.52000000000000050E2	3.33339488890141270E0 / 9.54543872722007510E0
3.40000000000000170E0	3.52999999999999980E2	3.34034163526974700E0 / 8.44992350281238200E0
3.40000000000000170E0	3.54000000000000000E2	3.34726270762887880E0 / 7.35492061462241330E0
3.40000000000000170E0	3.54999999999999980E2	3.35415397237724160E0 / 6.26042958562916050E0
3.40000000000000170E0	3.56000000000000010E2	3.36101134711225580E0 / 5.16644921925827030E0
3.40000000000000170E0	3.57000000000000030E2	3.36783080461698600E0 / 4.07297765272215710E0
3.40000000000000170E0	3.57999999999999960E2	3.37460837676853800E0 / 2.98001241024800210E0
3.40000000000000170E0	3.58999999999999990E2	3.38134015836363710E0 / 1.88755045608928860E0
3.40000000000000170E0	3.60000000000000010E2	3.38802231085693210E0 / 7.95588247215128240E-1

Y	X	pointCor[0][35, ::]
3.50000000000000180E0	1.00000000000000000E0	3.49414804258429970E0 / -3.15897690032305390E-1
3.50000000000000180E0	2.00000000000000000E0	3.50110534767308930E0 / -1.41050492914943180E0
3.50000000000000180E0	3.00000000000000000E0	3.50800045759261940E0 / -2.50462518195654390E0
3.50000000000000180E0	4.00000000000000000E0	3.51482962239297160E0 / -3.59826257700260930E0
3.50000000000000180E0	5.00000000000000000E0	3.52158917827417060E0 / -4.69142148544790590E0
3.50000000000000180E0	6.00000000000000000E0	3.52827555092593400E0 / -5.78410647159496620E0
3.50000000000000180E0	7.00000000000000000E0	3.53488525874763980E0 / -6.87632224435021740E0
3.50000000000000180E0	8.00000000000000000E0	3.54141491594428310E0 / -7.96807360967715270E0
3.50000000000000180E0	9.00000000000000000E0	3.54786123549441480E0 / -9.05936542409573600E0
3.50000000000000180E0	1.00000000000000000E1	3.55422103198604990E0 / -1.01502025492781620E1
3.50000000000000180E0	1.10000000000000010E1	3.56049122431672020E0 / -1.12405898077865520E1
3.50000000000000180E0	1.20000000000000000E1	3.56666883825396260E0 / -1.23305319399925680E1
3.50000000000000180E0	1.30000000000000000E1	3.57275100885264060E0 / -1.34200335622157450E1
3.50000000000000180E0	1.39999999999999990E1	3.57873498272567400E0 / -1.45090991261119170E1
3.50000000000000180E0	1.50000000000000000E1	3.58461812016492010E0 / -1.55977328793401830E1
3.50000000000000180E0	1.60000000000000010E1	3.59039789710901710E0 / -1.66859388275317540E1
3.50000000000000180E0	1.70000000000000000E1	3.59607190695536080E0 / -1.77737206975819320E1
3.50000000000000180E0	1.80000000000000000E1	3.60163786221336670E0 / -1.88610819022817360E1
3.50000000000000180E0	1.89999999999999990E1	3.60709359599652800E0 / -1.99480255063032130E1
3.50000000000000180E0	2.00000000000000000E1	3.61243706335088000E0 / -2.10345541935495420E1
3.50000000000000180E0	2.10000000000000010E1	3.61766634241778640E0 / -2.21206702358778440E1
3.50000000000000180E0	2.20000000000000020E1	3.62277963542911950E0 / -2.32063754632005100E1
3.50000000000000180E0	2.29999999999999980E1	3.62777526953320310E0 / -2.42916712349682000E1
3.50000000000000180E0	2.39999999999999990E1	3.63265169745006890E0 / -2.53765584130356190E1
3.50000000000000180E0	2.50000000000000000E1	3.63740749795495200E0 / -2.64610373359096180E1
3.50000000000000180E0	2.60000000000000010E1	3.64204137618906730E0 / -2.75451077943762760E1
3.50000000000000180E0	2.70000000000000020E1	3.64655216379710940E0 / -2.86287690085036320E1
3.50000000000000180E0	2.79999999999999980E1	3.65093881889116200E0 / -2.97120196060139200E1
3.50000000000000180E0	2.89999999999999990E1	3.65520042584095830E0 / -3.07948576020188060E1
3.50000000000000180E0	3.00000000000000000E1	3.65933619489080320E0 / -3.18772803801093210E1
3.50000000000000180E0	3.10000000000000010E1	3.66334546160371710E0 / -3.29592846747922860E1
3.50000000000000180E0	3.20000000000000020E1	3.66722768613366990E0 / -3.40408665552630740E1
3.50000000000000180E0	3.29999999999999980E1	3.67098245232716150E0 / -3.51220214105045510E1
3.50000000000000180E0	3.39999999999999990E1	3.67460946665561310E0 / -3.62027439357018240E1
3.50000000000000180E0	3.50000000000000000E1	3.67810855698042660E0 / -3.72830281199607950E1
3.50000000000000180E0	3.60000000000000010E1	3.68147967115287940E0 / -3.83628672353201510E1
3.50000000000000180E0	3.70000000000000020E1	3.68472287545132150E0 / -3.94422538270438490E1
3.50000000000000180E0	3.79999999999999980E1	3.68783835285846620E0 / -4.05211797051832970E1
3.50000000000000180E0	3.89999999999999990E1	3.69082640118192760E0 / -4.15996359373968790E1
3.50000000000000180E0	4.00000000000000000E1	3.69368743102133660E0 / -4.26776128430151670E1
3.50000000000000180E0	4.09999999999999960E1	3.69642196358594120E0 / -4.37550999883399250E1
3.50000000000000180E0	4.20000000000000020E1	3.69903062836653440E0 / -4.48320861831657690E1
3.50000000000000180E0	4.29999999999999980E1	3.70151416066619010E0 / -4.59085594785124140E1
3.50000000000000180E0	4.40000000000000040E1	3.70387339899444970E0 / -4.69845071655568350E1
3.50000000000000180E0	4.50000000000000000E1	3.70610928232971840E0 / -4.80599157757541560E1
3.50000000000000180E0	4.59999999999999960E1	3.70822284725524030E0 / -4.91347710821364010E1
3.50000000000000180E0	4.70000000000000020E1	3.71021522497397390E0 / -5.02090581017787940E1
3.50000000000000180E0	4.79999999999999980E1	3.71208763820814220E0 / -5.12827610994228600E1
3.50000000000000180E0	4.90000000000000040E1	3.71384139798931830E0 / -5.23558635922468700E1
3.50000000000000180E0	5.00000000000000000E1	3.71547790034525830E0 / -5.34283483557728460E1
3.50000000000000180E0	5.09999999999999960E1	3.71699862288984750E0 / -5.45001974309007760E1
3.50000000000000180E0	5.20000000000000020E1	3.71840512132266050E0 / -5.55713921320603000E1
3.50000000000000180E0	5.29999999999999980E1	3.71969902584494290E0 / -5.66419130564695460E1
3.50000000000000180E0	5.40000000000000040E1	3.72088203749887650E0 / -5.77117400944921850E1
3.50000000000000180E0	5.50000000000000000E1	3.72195592443718980E0 / -5.87808524410818210E1
3.50000000000000180E0	5.59999999999999960E1	3.72292251813022950E0 / -5.98492286083045500E1
3.50000000000000180E0	5.70000000000000020E1	3.72378370951786900E0 / -6.09168464389285800E1
3.50000000000000180E0	5.79999999999999980E1	3.72454144511351170E0 / -6.19836831210711030E1
3.50000000000000180E0	5.90000000000000040E1	3.72519772306773070E0 / -6.30497152038899780E1
3.50000000000000180E0	6.00000000000000000E1	3.72575458919892450E0 / -6.41149186143104540E1
3.50000000000000180E0	6.09999999999999960E1	3.72621413299861630E0 / -6.51792686747728030E1
3.50000000000000180E0	6.20000000000000020E1	3.72657848361885600E0 / -6.62427401219895720E1
3.50000000000000180E0	6.29999999999999980E1	3.72684980584927760E0 / -6.73053071266974710E1
3.50000000000000180E0	6.40000000000000040E1	3.72703029609133060E0 / -6.83669433143902870E1
3.50000000000000180E0	6.50000000000000000E1	3.72712217833708110E0 / -6.94276217870163760E1
3.50000000000000180E0	6.59999999999999960E1	3.72712770016006090E0 / -7.04873151456251000E1
3.50000000000000180E0	6.70000000000000020E1	3.72704912872539130E0 / -7.15459955139432410E1
3.50000000000000180E0	6.79999999999999980E1	3.72688874682641910E0 / -7.26036345628635170E1
3.50000000000000180E0	6.90000000000000040E1	3.72664884895495470E0 / -7.36602035358237830E1
3.50000000000000180E0	7.00000000000000000E1	3.72633173741204840E0 / -7.47156732750559450E1
3.50000000000000180E0	7.09999999999999960E1	3.72593971846610830E0 / -7.57700142486810790E1
3.50000000000000180E0	7.20000000000000020E1	3.72547509856493250E0 / -7.68231965786258810E1
3.50000000000000180E0	7.29999999999999980E1	3.72494018060820360E0 / -7.78751900693343390E1
3.50000000000000180E0	7.40000000000000040E1	3.72433726028652230E0 / -7.89259642372466440E1
3.50000000000000180E0	7.50000000000000000E1	3.72366862249312900E0 / -7.99754883410156480E1
3.50000000000000180E0	7.59999999999999960E1	3.72293653781402870E0 / -8.10237314124298180E1
3.50000000000000180E0	7.70000000000000020E1	3.72214325910208730E0 / -8.20706622880093310E1
3.50000000000000180E0	7.79999999999999980E1	3.72129101814038820E0 / -8.31162496412408560E1
3.50000000000000180E0	7.90000000000000040E1	3.72038202239987470E0 / -8.41604620154149070E1
3.50000000000000180E0	8.00000000000000000E1	3.71941845189601720E0 / -8.52032678570270360E1
3.50000000000000180E0	8.09999999999999960E1	3.71840245614900320E0 / -8.62446355497037760E1
3.50000000000000180E0	8.19999999999999930E1	3.71733615125159660E0 / -8.72845334486115300E1
3.50000000000000180E0	8.30000000000000070E1	3.71622161704857220E0 / -8.83229299153058460E1
3.50000000000000180E0	8.40000000000000040E1	3.71506089443128260E0 / -8.93597933529762050E1
3.50000000000000180E0	8.50000000000000000E1	3.71385598275064320E0 / -9.03950922420408710E1
3.50000000000000180E0	8.59999999999999960E1	3.71260883735146940E0 / -9.14287951760443820E1
3.50000000000000180E0	8.69999999999999930E1	3.71132136723085180E0 / -9.24608708978093570E1
3.50000000000000180E0	8.80000000000000070E1	3.70999543282283280E0 / -9.34912883357923260E1
3.50000000000000180E0	8.90000000000000040E1	3.70863284391146350E0 / -9.45200166405940050E1
3.50000000000000180E0	9.00000000000000000E1	3.70723535767387790E0 / -9.55470252215713960E1
3.50000000000000180E0	9.09999999999999960E1	3.70580467685480700E0 / -9.65722837834998770E1
3.50000000000000180E0	9.19999999999999930E1	3.70434244807357690E0 / -9.75957623632318770E1
3.50000000000000180E0	9.30000000000000070E1	3.70285026026435830E0 / -9.86174313662988310E1
3.50000000000000180E0	9.40000000000000040E1	3.70132964325011080E0 / -9.96372616034022760E1
3.50000000000000180E0	9.50000000000000000E1	3.69978206645042280E0 / -1.00655224326740390E2
3.50000000000000180E0	9.59999999999999960E1	3.69820893772301980E0 / -1.01671291266114540E2
3.50000000000000180E0	9.69999999999999930E1	3.69661160233864770E0 / -1.02685434664764190E2
3.50000000000000180E0	9.80000000000000070E1	3.69499134208848680E0 / -1.03697627314873150E2
3.50000000000000180E0	9.90000000000000040E1	3.69334937452324750E0 / -1.04707842592697160E2
3.50000000000000180E0	1.00000000000000000E2	3.69168685232263140E0 / -1.05716054493257650E2
3.50000000000000180E0	1.01000000000000000E2	3.69000486279371160E0 / -1.06722237664550510E2
3.50000000000000180E0	1.02000000000000000E2	3.68830442749652270E0 / -1.07726367441220130E2
3.50000000000000180E0	1.03000000000000000E2	3.68658650199482940E0 / -1.08728419877646430E2
3.50000000000000180E0	1.04000000000000000E2	3.68485197573000890E0 / -1.09728371780398650E2
3.50000000000000180E0	1.05000000000000000E2	3.68310167201555980E0 / -1.10726200740007120E2
3.50000000000000180E0	1.06000000000000010E2	3.68133634814971880E0 / -1.11721885162008230E2
3.50000000000000180E0	1.06999999999999980E2	3.67955669564341380E0 / -1.12715404297218490E2
3.50000000000000180E0	1.08000000000000010E2	3.67776334056059140E0 / -1.13706738271195370E2
3.50000000000000180E0	1.09000000000000010E2	3.67595684396787230E0 / -1.14695868112845050E2
3.50000000000000180E0	1.10000000000000010E2	3.67413770249025080E0 / -1.15682775782139320E2
3.50000000000000180E0	1.10999999999999990E2	3.67230634896949180E0 / -1.16667444196904850E2
3.50000000000000180E0	1.11999999999999990E2	3.67046315322176710E0 / -1.17649857258652490E2
3.50000000000000180E0	1.13000000000000010E2	3.66860842289085460E0 / -1.18629999877414160E2
3.50000000000000180E0	1.14000000000000010E2	3.66674240439329460E0 / -1.19607857995559550E2
3.50000000000000180E0	1.14999999999999990E2	3.66486528395168950E0 / -1.20583418610565740E2
3.50000000000000180E0	1.15999999999999990E2	3.66297718871231440E0 / -1.21556669796716110E2
3.50000000000000180E0	1.16999999999999990E2	3.66107818794316840E0 / -1.22527600725707340E2
3.50000000000000180E0	1.18000000000000020E2	3.65916829430848580E0 / -1.23496201686146740E2
3.50000000000000180E0	1.18999999999999990E2	3.65724746521578270E0 / -1.24462464101922410E2
3.50000000000000180E0	1.20000000000000000E2	3.65531560423143500E0 / -1.25426380549434510E2
3.50000000000000180E0	1.21000000000000000E2	3.65337256256077890E0 / -1.26387944773676160E2
3.50000000000000180E0	1.22000000000000000E2	3.65141814058877050E0 / -1.27347151703156670E2
3.50000000000000180E0	1.23000000000000000E2	3.64945208947717830E0 / -1.28303997463660610E2
3.50000000000000180E0	1.24000000000000000E2	3.64747411281438310E0 / -1.29258479390840830E2
3.50000000000000180E0	1.25000000000000000E2	3.64548386831387150E0 / -1.30210596041644820E2
3.50000000000000180E0	1.26000000000000000E2	3.64348096955747060E0 / -1.31160347204576390E2
3.50000000000000180E0	1.27000000000000000E2	3.64146498777959020E0 / -1.32107733908796890E2
3.50000000000000180E0	1.28000000000000000E2	3.63943545368856650E0 / -1.33052758432073110E2
3.50000000000000180E0	1.29000000000000000E2	3.63739185932153570E0 / -1.33995424307581310E2
3.50000000000000180E0	1.30000000000000000E2	3.63533365992906840E0 / -1.34935736329577050E2
3.50000000000000180E0	1.31000000000000010E2	3.63326027588610100E0 / -1.35873700557945450E2
3.50000000000000180E0	1.31999999999999980E2	3.63117109462560350E0 / -1.36809324321646470E2
3.50000000000000180E0	1.33000000000000010E2	3.62906547259168510E0 / -1.37742616221071580E2
3.50000000000000180E0	1.34000000000000010E2	3.62694273720876660E0 / -1.38673586129331410E2
3.50000000000000180E0	1.35000000000000010E2	3.62480218886366900E0 / -1.39602245192493910E2
3.50000000000000180E0	1.35999999999999990E2	3.62264310289749770E0 / -1.40528605828794470E2
3.50000000000000180E0	1.36999999999999990E2	3.62046473160440610E0 / -1.41452681726842530E2
3.50000000000000180E0	1.38000000000000010E2	3.61826630623426930E0 / -1.42374487842846810E2
3.50000000000000180E0	1.39000000000000010E2	3.61604703899654870E0 / -1.43294040396885910E2
3.50000000000000180E0	1.39999999999999990E2	3.61380612506275820E0 / -1.44211356868250910E2
3.50000000000000180E0	1.40999999999999990E2	3.61154274456485470E0 / -1.45126455989885410E2
3.50000000000000180E0	1.41999999999999990E2	3.60925606458726380E0 / -1.46039357741953200E2
3.50000000000000180E0	1.43000000000000020E2	3.60694524115018660E0 / -1.46950083344560100E2
3.50000000000000180E0	1.43999999999999990E2	3.60460942118196970E0 / -1.47858655249660130E2
3.50000000000000180E0	1.45000000000000000E2	3.60224774447850440E0 / -1.48765097132174760E2
3.50000000000000180E0	1.46000000000000000E2	3.59985934564769840E0 / -1.49669433880355160E2
3.50000000000000180E0	1.47000000000000000E2	3.59744335603713020E0 / -1.50571691585416770E2
3.50000000000000180E0	1.48000000000000000E2	3.59499890564320830E0 / -1.51471897530476030E2
3.50000000000000180E0	1.49000000000000000E2	3.59252512500017000E0 / -1.52370080178818630E2
3.50000000000000180E0	1.50000000000000000E2	3.59002114704742240E0 / -1.53266269161529190E2
3.50000000000000180E0	1.51000000000000000E2	3.58748610897382440E0 / -1.54160495264510570E2
3.50000000000000180E0	1.52000000000000000E2	3.58491915403761090E0 / -1.55052790414921790E2
3.50000000000000180E0	1.53000000000000000E2	3.58231943336069890E0 / -1.55943187667062990E2
3.50000000000000180E0	1.54000000000000000E2	3.57968610769637290E0 / -1.56831721187734140E2
3.50000000000000180E0	1.55000000000000000E2	3.57701834916924750E0 / -1.57718426241094910E2
3.50000000000000180E0	1.56000000000000010E2	3.57431534298663100E0 / -1.58603339173051690E2
3.50000000000000180E0	1.56999999999999980E2	3.57157628912045460E0 / -1.59486497395196870E2
3.50000000000000180E0	1.58000000000000010E2	3.56880040395903600E0 / -1.60367939368324210E2
3.50000000000000180E0	1.59000000000000010E2	3.56598692192797980E0 / -1.61247704585544450E2
3.50000000000000180E0	1.60000000000000010E2	3.56313509707964910E0 / -1.62125833555022900E2
3.50000000000000180E0	1.61000000000000010E2	3.56024420465071410E0 / -1.63002367782360770E2
3.50000000000000180E0	1.61999999999999990E2	3.55731354258729390E0 / -1.63877349752639170E2
3.50000000000000180E0	1.63000000000000010E2	3.55434243303734920E0 / -1.64750822912146380E2
3.50000000000000180E0	1.63999999999999990E2	3.55133022380996000E0 / -1.65622831649804380E2
3.50000000000000180E0	1.64999999999999990E2	3.54827628980132740E0 / -1.66493421278312550E2
3.50000000000000180E0	1.66000000000000010E2	3.54518003438715870E0 / -1.67362638015022250E2
3.50000000000000180E0	1.66999999999999990E2	3.54204089078141850E0 / -1.68230528962557680E2
3.50000000000000180E0	1.68000000000000020E2	3.53885832336121720E0 / -1.69097142089193890E2
3.50000000000000180E0	1.68999999999999990E2	3.53563182895784190E0 / -1.69962526209005140E2
3.50000000000000180E0	1.70000000000000000E2	3.53236093811391250E0 / -1.70826730961790640E2
3.50000000000000180E0	1.71000000000000020E2	3.52904521630654510E0 / -1.71689806792789090E2
3.50000000000000180E0	1.72000000000000000E2	3.52568426513673660E0 / -1.72551804932187090E2
3.50000000000000180E0	1.73000000000000000E2	3.52227772348488520E0 / -1.73412777374427550E2
3.50000000000000180E0	1.73999999999999980E2	3.51882526863257090E0 / -1.74272776857322850E2
3.50000000000000180E0	1.75000000000000000E2	3.51532661735073230E0 / -1.75131856840975430E2
3.50000000000000180E0	1.76000000000000020E2	3.51178152695428380E0 / -1.75990071486506980E2
3.50000000000000180E0	1.77000000000000000E2	3.50818979632337990E0 / -1.76847475634597130E2
3.50000000000000180E0	1.78000000000000000E2	3.50455126689138520E0 / -1.77704124783829930E2
3.50000000000000180E0	1.78999999999999980E2	3.50086582359973390E0 / -1.78560075068846590E2
3.50000000000000180E0	1.80000000000000000E2	3.49713339581979850E0 / -1.79415383238299060E2
3.50000000000000180E0	1.81000000000000010E2	3.49335395824190400E0 / 1.79729893367397930E2
3.50000000000000180E0	1.81999999999999980E2	3.48952753173165630E0 / 1.78875696838525710E2
3.50000000000000180E0	1.83000000000000010E2	3.48565418415361530E0 / 1.78021968718736150E2
3.50000000000000180E0	1.83999999999999990E2	3.48173403116255150E0 / 1.77168650027951810E2
3.50000000000000180E0	1.85000000000000010E2	3.47776723696224990E0 / 1.76315681285501210E2
3.50000000000000180E0	1.86000000000000010E2	3.47375401503205920E0 / 1.75463002533499910E2
3.50000000000000180E0	1.86999999999999990E2	3.46969462882116100E0 / 1.74610553360489500E2
3.50000000000000180E0	1.88000000000000010E2	3.46558939241066000E0 / 1.73758272925347510E2
3.50000000000000180E0	1.88999999999999990E2	3.46143867114342240E0 / 1.72906099981481410E2
3.50000000000000180E0	1.89999999999999990E2	3.45724288222176980E0 / 1.72053972901323000E2
3.50000000000000180E0	1.91000000000000010E2	3.45300249527287260E0 / 1.71201829701136580E2
3.50000000000000180E0	1.91999999999999990E2	3.44871803288180920E0 / 1.70349608066159910E2
3.50000000000000180E0	1.93000000000000020E2	3.44439007109222750E0 / 1.69497245376093030E2
3.50000000000000180E0	1.93999999999999990E2	3.44001923987436340E0 / 1.68644678730953610E2
3.50000000000000180E0	1.95000000000000000E2	3.43560622356030620E0 / 1.67791844977317980E2
3.50000000000000180E0	1.96000000000000020E2	3.43115176124629960E0 / 1.66938680734965250E2
3.50000000000000180E0	1.97000000000000000E2	3.42665664716173260E0 / 1.66085122423944980E2
3.50000000000000180E0	1.98000000000000000E2	3.42212173100459350E0 / 1.65231106292088370E2
3.50000000000000180E0	1.98999999999999980E2	3.41754791824300330E0 / 1.64376568442982380E2
3.50000000000000180E0	2.00000000000000000E2	3.41293617038241100E0 / 1.63521444864426610E2
3.50000000000000180E0	2.01000000000000020E2	3.40828750519805770E0 / 1.62665671457395080E2
3.50000000000000180E0	2.02000000000000000E2	3.40360299693216060E0 / 1.61809184065521340E2
3.50000000000000180E0	2.03000000000000020E2	3.39888377645531880E0 / 1.60951918505128200E2
3.50000000000000180E0	2.04000000000000000E2	3.39413103139154160E0 / 1.60093810595821460E2
3.50000000000000180E0	2.04999999999999980E2	3.38934600620623260E0 / 1.59234796191668160E2
3.50000000000000180E0	2.06000000000000010E2	3.38453000225648500E0 / 1.58374811212977870E2
3.50000000000000180E0	2.06999999999999980E2	3.37968437780291490E0 / 1.57513791678705810E2
3.50000000000000180E0	2.08000000000000010E2	3.37481054798224720E0 / 1.56651673739495870E2
3.50000000000000180E0	2.08999999999999990E2	3.36990998473982110E0 / 1.55788393711381020E2
3.50000000000000180E0	2.10000000000000010E2	3.36498421672112440E0 / 1.54923888110156180E2
3.50000000000000180E0	2.11000000000000030E2	3.36003482912139220E0 / 1.54058093686439680E2
3.50000000000000180E0	2.12000000000000010E2	3.35506346349232750E0 / 1.53190947461436530E2
3.50000000000000180E0	2.12999999999999990E2	3.35007181750484760E0 / 1.52322386763415630E2
3.50000000000000180E0	2.13999999999999970E2	3.34506164466681180E0 / 1.51452349264911600E2
3.50000000000000180E0	2.14999999999999990E2	3.34003475399460250E0 / 1.50580773020660950E2
3.50000000000000180E0	2.16000000000000010E2	3.33499300963735350E0 / 1.49707596506278070E2
3.50000000000000180E0	2.16999999999999990E2	3.32993833045264780E0 / 1.48832758657676980E2
3.50000000000000180E0	2.18000000000000020E2	3.32487268953241430E0 / 1.47956198911240940E2
3.50000000000000180E0	2.18999999999999990E2	3.31979811367773920E0 / 1.47077857244740180E2
3.50000000000000180E0	2.20000000000000020E2	3.31471668282124470E0 / 1.46197674218994630E2
3.50000000000000180E0	2.21000000000000000E2	3.30963052939576930E0 / 1.45315591020276090E2
3.50000000000000180E0	2.21999999999999980E2	3.30454183764783420E0 / 1.44431549503441880E2
3.50000000000000180E0	2.23000000000000000E2	3.29945284289461280E0 / 1.43545492235787500E2
3.50000000000000180E0	2.23999999999999980E2	3.29436583072294460E0 / 1.42657362541602080E2
3.50000000000000180E0	2.25000000000000000E2	3.28928313612893900E0 / 1.41767104547409950E2
3.50000000000000180E0	2.26000000000000020E2	3.28420714259677200E0 / 1.40874663227872120E2
3.50000000000000180E0	2.27000000000000000E2	3.27914028111519020E0 / 1.39979984452323470E2
3.50000000000000180E0	2.28000000000000020E2	3.27408502913034560E0 / 1.39083015031912540E2
3.50000000000000180E0	2.29000000000000000E2	3.26904390943343960E0 / 1.38183702767309270E2
3.50000000000000180E0	2.29999999999999980E2	3.26401948898187430E0 / 1.37281996496939280E2
3.50000000000000180E0	2.31000000000000010E2	3.25901437765244760E0 / 1.36377846145700340E2
3.50000000000000180E0	2.31999999999999980E2	3.25403122692524250E0 / 1.35471202774110710E2
3.50000000000000180E0	2.33000000000000010E2	3.24907272849694760E0 / 1.34562018627833120E2
3.50000000000000180E0	2.33999999999999990E2	3.24414161282227330E0 / 1.33650247187515660E2
3.50000000000000180E0	2.35000000000000010E2	3.23924064758229550E0 / 1.32735843218881320E2
3.50000000000000180E0	2.36000000000000030E2	3.23437263607858670E0 / 1.31818762822996920E2
3.50000000000000180E0	2.37000000000000010E2	3.22954041555200270E0 / 1.30898963486642780E2
3.50000000000000180E0	2.37999999999999990E2	3.22474685542523880E0 / 1.29976404132701330E2
3.50000000000000180E0	2.38999999999999970E2	3.21999485546820720E0 / 1.29051045170475230E2
3.50000000000000180E0	2.39999999999999990E2	3.21528734388540730E0 / 1.28122848545842730E2
3.50000000000000180E0	2.41000000000000010E2	3.21062727532475330E0 / 1.27191777791147990E2
3.50000000000000180E0	2.41999999999999990E2	3.20601762880722200E0 / 1.26257798074723370E2
3.50000000000000180E0	2.43000000000000020E2	3.20146140557692820E0 / 1.25320876249929960E2
3.50000000000000180E0	2.43999999999999990E2	3.19696162687144180E0 / 1.24380980903602210E2
3.50000000000000180E0	2.45000000000000020E2	3.19252133161221250E0 / 1.23438082403773340E2
3.50000000000000180E0	2.46000000000000000E2	3.18814357401520090E0 / 1.22492152946554420E2
3.50000000000000180E0	2.46999999999999980E2	3.18383142112201020E0 / 1.21543166602036410E2
3.50000000000000180E0	2.48000000000000000E2	3.17958795025197150E0 / 1.20591099359076240E2
3.50000000000000180E0	2.48999999999999980E2	3.17541624637586310E0 / 1.19635929168828370E2
3.50000000000000180E0	2.50000000000000000E2	3.17131939941220240E0 / 1.18677635986875600E2
3.50000000000000180E0	2.51000000000000020E2	3.16730050144714510E0 / 1.17716201813810310E2
3.50000000000000180E0	2.52000000000000000E2	3.16336264387948510E0 / 1.16751610734115490E2
3.50000000000000180E0	2.53000000000000020E2	3.15950891449225860E0 / 1.15783848953190650E2
3.50000000000000180E0	2.54000000000000000E2	3.15574239445289040E0 / 1.14812904832366300E2
3.50000000000000180E0	2.54999999999999980E2	3.15206615524400880E0 / 1.13838768921749710E2
3.50000000000000180E0	2.56000000000000010E2	3.14848325552734080E0 / 1.12861433990742870E2
