Y	X	point[0][0, ::]
0.00000000000000000e0	2.96999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	2.98000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	2.98999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.00000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.01000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.02000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.03000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.04000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.04999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.06000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.06999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.08000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.08999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.10000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.11000000000000030e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.12000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.12999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.13999999999999970e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.14999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.16000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.16999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.18000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.18999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.20000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.21000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.22000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.22999999999999950e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.23999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.25000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.26000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.27000000000000050e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.27999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.29000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.29999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.31000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.32000000000000030e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.32999999999999960e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.33999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.35000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.36000000000000030e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.37000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.37999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.38999999999999970e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.39999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.41000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.42000000000000040e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.42999999999999970e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.43999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.45000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.46000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.47000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.47999999999999950e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.48999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.50000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.51000000000000020e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.52000000000000050e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.52999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.54000000000000000e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.54999999999999980e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.56000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.57000000000000030e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.57999999999999960e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.58999999999999990e2	1.13406796830673470e-1 / -6.77675753151132640e1
0.00000000000000000e0	3.60000000000000010e2	1.13406796830673470e-1 / -6.77675753151132640e1

Y	X	point[0][1, ::]
1.00000000000000000e-1	1.00000000000000000e0	2.08659248014738450e-1 / -6.50429764735613690e1
1.00000000000000000e-1	2.00000000000000000e0	2.08769966348230080e-1 / -6.54871775148118210e1
1.00000000000000000e-1	3.00000000000000000e0	2.08864105423895200e-1 / -6.59313309891098780e1
1.00000000000000000e-1	4.00000000000000000e0	2.08941649390608840e-1 / -6.63754341995701760e1
1.00000000000000000e-1	5.00000000000000000e0	2.09002584229245820e-1 / -6.68194844866466480e1
1.00000000000000000e-1	6.00000000000000000e0	2.09046897758863710e-1 / -6.72634792231873300e1
1.00000000000000000e-1	7.00000000000000000e0	2.09074579642405210e-1 / -6.77074158095028180e1
1.00000000000000000e-1	8.00000000000000000e0	2.09085621391921970e-1 / -6.81512916684461790e1
1.00000000000000000e-1	9.00000000000000000e0	2.09080016373311710e-1 / -6.85951042404956900e1
1.00000000000000000e-1	1.00000000000000000e1	2.09057759810570690e-1 / -6.90388509788402160e1
1.00000000000000000e-1	1.10000000000000010e1	2.09018848789552750e-1 / -6.94825293444583010e1
1.00000000000000000e-1	1.20000000000000000e1	2.08963282261239990e-1 / -6.99261368011890740e1
1.00000000000000000e-1	1.30000000000000000e1	2.08891061044519240e-1 / -7.03696708107870710e1
1.00000000000000000e-1	1.39999999999999990e1	2.08802187828462320e-1 / -7.08131288279593730e1
1.00000000000000000e-1	1.50000000000000000e1	2.08696667174107910e-1 / -7.12565082953776140e1
1.00000000000000000e-1	1.60000000000000010e1	2.08574505515750670e-1 / -7.16998066386610860e1
1.00000000000000000e-1	1.70000000000000000e1	2.08435711161728720e-1 / -7.21430212613248220e1
1.00000000000000000e-1	1.80000000000000000e1	2.08280294294711690e-1 / -7.25861495396889640e1
1.00000000000000000e-1	1.89999999999999990e1	2.08108266971492380e-1 / -7.30291888177430870e1
1.00000000000000000e-1	2.00000000000000000e1	2.07919643122279130e-1 / -7.34721364019602150e1
1.00000000000000000e-1	2.10000000000000010e1	2.07714438549489390e-1 / -7.39149895560552570e1
1.00000000000000000e-1	2.20000000000000020e1	2.07492670926047220e-1 / -7.43577454956824630e1
1.00000000000000000e-1	2.29999999999999980e1	2.07254359793182720e-1 / -7.48004013830663970e1
1.00000000000000000e-1	2.39999999999999990e1	2.06999526557738460e-1 / -7.52429543215591940e1
1.00000000000000000e-1	2.50000000000000000e1	2.06728194488984450e-1 / -7.56854013501203580e1
1.00000000000000000e-1	2.60000000000000010e1	2.06440388714938240e-1 / -7.61277394377107170e1
1.00000000000000000e-1	2.70000000000000020e1	2.06136136218197000e-1 / -7.65699654775942220e1
1.00000000000000000e-1	2.79999999999999980e1	2.05815465831290380e-1 / -7.70120762815451080e1
1.00000000000000000e-1	2.89999999999999990e1	2.05478408231538450e-1 / -7.74540685739460160e1
1.00000000000000000e-1	3.00000000000000000e1	2.05124995935441360e-1 / -7.78959389857766650e1
1.00000000000000000e-1	3.10000000000000010e1	2.04755263292586290e-1 / -7.83376840484838780e1
1.00000000000000000e-1	3.20000000000000020e1	2.04369246479083340e-1 / -7.87793001877223450e1
1.00000000000000000e-1	3.29999999999999980e1	2.03966983490534930e-1 / -7.92207837169631810e1
1.00000000000000000e-1	3.39999999999999990e1	2.03548514134540870e-1 / -7.96621308309577800e1
1.00000000000000000e-1	3.50000000000000000e1	2.03113880022741360e-1 / -8.01033375990510170e1
1.00000000000000000e-1	3.60000000000000010e1	2.02663124562414600e-1 / -8.05443999583335210e1
1.00000000000000000e-1	3.70000000000000020e1	2.02196292947616780e-1 / -8.09853137066234650e1
1.00000000000000000e-1	3.79999999999999980e1	2.01713432149887200e-1 / -8.14260744952702000e1
1.00000000000000000e-1	3.89999999999999990e1	2.01214590908511770e-1 / -8.18666778217664690e1
1.00000000000000000e-1	4.00000000000000000e1	2.00699819720361680e-1 / -8.23071190221608440e1
1.00000000000000000e-1	4.09999999999999960e1	2.00169170829304880e-1 / -8.27473932632577380e1
1.00000000000000000e-1	4.20000000000000020e1	1.99622698215203510e-1 / -8.31874955345944930e1
1.00000000000000000e-1	4.29999999999999980e1	1.99060457582504460e-1 / -8.36274206401816930e1
1.00000000000000000e-1	4.40000000000000040e1	1.98482506348425550e-1 / -8.40671631899954620e1
1.00000000000000000e-1	4.50000000000000000e1	1.97888903630751580e-1 / -8.45067175912066300e1
1.00000000000000000e-1	4.59999999999999960e1	1.97279710235248570e-1 / -8.49460780391327220e1
1.00000000000000000e-1	4.70000000000000020e1	1.96654988642693930e-1 / -8.53852385078990220e1
1.00000000000000000e-1	4.79999999999999980e1	1.96014802995553430e-1 / -8.58241927407904370e1
1.00000000000000000e-1	4.90000000000000040e1	1.95359219084288860e-1 / -8.62629342402797760e1
1.00000000000000000e-1	5.00000000000000000e1	1.94688304333326710e-1 / -8.67014562577130830e1
1.00000000000000000e-1	5.09999999999999960e1	1.94002127786687880e-1 / -8.71397517826345340e1
1.00000000000000000e-1	5.20000000000000020e1	1.93300760093290310e-1 / -8.75778135317299620e1
1.00000000000000000e-1	5.29999999999999980e1	1.92584273491939140e-1 / -8.80156339373700370e1
1.00000000000000000e-1	5.40000000000000040e1	1.91852741796009620e-1 / -8.84532051357290780e1
1.00000000000000000e-1	5.50000000000000000e1	1.91106240377841070e-1 / -8.88905189544572670e1
1.00000000000000000e-1	5.59999999999999960e1	1.90344846152850340e-1 / -8.93275668998824910e1
1.00000000000000000e-1	5.70000000000000020e1	1.89568637563377580e-1 / -8.97643401437133550e1
1.00000000000000000e-1	5.79999999999999980e1	1.88777694562276980e-1 / -9.02008295092191400e1
1.00000000000000000e-1	5.90000000000000040e1	1.87972098596270600e-1 / -9.06370254568530420e1
1.00000000000000000e-1	6.00000000000000000e1	1.87151932589068730e-1 / -9.10729180692925770e1
1.00000000000000000e-1	6.09999999999999960e1	1.86317280924285140e-1 / -9.15084970358605080e1
1.00000000000000000e-1	6.20000000000000020e1	1.85468229428151600e-1 / -9.19437516362927810e1
1.00000000000000000e-1	6.29999999999999980e1	1.84604865352045700e-1 / -9.23786707238147110e1
1.00000000000000000e-1	6.40000000000000040e1	1.83727277354863030e-1 / -9.28132427074906020e1
1.00000000000000000e-1	6.50000000000000000e1	1.82835555485227360e-1 / -9.32474555337975270e1
1.00000000000000000e-1	6.59999999999999960e1	1.81929791163579100e-1 / -9.36812966673851830e1
1.00000000000000000e-1	6.70000000000000020e1	1.81010077164138550e-1 / -9.41147530709698370e1
1.00000000000000000e-1	6.79999999999999980e1	1.80076507596779800e-1 / -9.45478111843142520e1
1.00000000000000000e-1	6.90000000000000040e1	1.79129177888822170e-1 / -9.49804569022382240e1
1.00000000000000000e-1	7.00000000000000000e1	1.78168184766765060e-1 / -9.54126755516014670e1
1.00000000000000000e-1	7.09999999999999960e1	1.77193626237983290e-1 / -9.58444518671998940e1
1.00000000000000000e-1	7.20000000000000020e1	1.76205601572406280e-1 / -9.62757699665067260e1
1.00000000000000000e-1	7.29999999999999980e1	1.75204211284199740e-1 / -9.67066133231893230e1
1.00000000000000000e-1	7.40000000000000040e1	1.74189557113478700e-1 / -9.71369647393276030e1
1.00000000000000000e-1	7.50000000000000000e1	1.73161742008066910e-1 / -9.75668063162531850e1
1.00000000000000000e-1	7.59999999999999960e1	1.72120870105332770e-1 / -9.79961194239223050e1
1.00000000000000000e-1	7.70000000000000020e1	1.71067046714131620e-1 / -9.84248846687325240e1
1.00000000000000000e-1	7.79999999999999980e1	1.70000378296868250e-1 / -9.88530818596832180e1
1.00000000000000000e-1	7.90000000000000040e1	1.68920972451719510e-1 / -9.92806899727761130e1
1.00000000000000000e-1	8.00000000000000000e1	1.67828937895041920e-1 / -9.97076871135402240e1
1.00000000000000000e-1	8.09999999999999960e1	1.66724384443994530e-1 / -1.00134050477560790e2
1.00000000000000000e-1	8.19999999999999930e1	1.65607422999408580e-1 / -1.00559756308884050e2
1.00000000000000000e-1	8.30000000000000070e1	1.64478165528938990e-1 / -1.00984779856152440e2
1.00000000000000000e-1	8.40000000000000040e1	1.63336725050530870e-1 / -1.01409095326324230e2
1.00000000000000000e-1	8.50000000000000000e1	1.62183215616244910e-1 / -1.01832675835813390e2
1.00000000000000000e-1	8.59999999999999960e1	1.61017752296467110e-1 / -1.02255493358874180e2
1.00000000000000000e-1	8.69999999999999930e1	1.59840451164559230e-1 / -1.02677518673043090e2
1.00000000000000000e-1	8.80000000000000070e1	1.58651429281985570e-1 / -1.03098721301436600e2
1.00000000000000000e-1	8.90000000000000040e1	1.57450804683958890e-1 / -1.03519069451681340e2
1.00000000000000000e-1	9.00000000000000000e1	1.56238696365667230e-1 / -1.03938529951245730e2
1.00000000000000000e-1	9.09999999999999960e1	1.55015224269116690e-1 / -1.04357068178911860e2
1.00000000000000000e-1	9.19999999999999930e1	1.53780509270659050e-1 / -1.04774647992116330e2
1.00000000000000000e-1	9.30000000000000070e1	1.52534673169255260e-1 / -1.05191231649858620e2
1.00000000000000000e-1	9.40000000000000040e1	1.51277838675542320e-1 / -1.05606779730850820e2
1.00000000000000000e-1	9.50000000000000000e1	1.50010129401764720e-1 / -1.06021251046562950e2
1.00000000000000000e-1	9.59999999999999960e1	1.48731669852647540e-1 / -1.06434602548778880e2
1.00000000000000000e-1	9.69999999999999930e1	1.47442585417283370e-1 / -1.06846789231250260e2
1.00000000000000000e-1	9.80000000000000070e1	1.46143002362119720e-1 / -1.07257764025001760e2
1.00000000000000000e-1	9.90000000000000040e1	1.44833047825131130e-1 / -1.07667477686797230e2
1.00000000000000000e-1	1.00000000000000000e2	1.43512849811272210e-1 / -1.08075878680235120e2
1.00000000000000000e-1	1.01000000000000000e2	1.42182537189319060e-1 / -1.08482913048895970e2
1.00000000000000000e-1	1.02000000000000000e2	1.40842239690198220e-1 / -1.08888524280911650e2
1.00000000000000000e-1	1.03000000000000000e2	1.39492087906940080e-1 / -1.09292653164265060e2
1.00000000000000000e-1	1.04000000000000000e2	1.38132213296368530e-1 / -1.09695237632072070e2
1.00000000000000000e-1	1.05000000000000000e2	1.36762748182682610e-1 / -1.10096212597021850e2
1.00000000000000000e-1	1.06000000000000010e2	1.35383825763074170e-1 / -1.10495509774076030e2
1.00000000000000000e-1	1.06999999999999980e2	1.33995580115552810e-1 / -1.10893057490444470e2
1.00000000000000000e-1	1.08000000000000010e2	1.32598146209158800e-1 / -1.11288780481755410e2
1.00000000000000000e-1	1.09000000000000010e2	1.31191659916762650e-1 / -1.11682599673235310e2
1.00000000000000000e-1	1.10000000000000010e2	1.29776258030669480e-1 / -1.12074431944599940e2
1.00000000000000000e-1	1.10999999999999990e2	1.28352078281266420e-1 / -1.12464189877219530e2
1.00000000000000000e-1	1.11999999999999990e2	1.26919259358971500e-1 / -1.12851781481986930e2
1.00000000000000000e-1	1.13000000000000010e2	1.25477940939776580e-1 / -1.13237109906149440e2
1.00000000000000000e-1	1.14000000000000010e2	1.24028263714696530e-1 / -1.13620073117188250e2
1.00000000000000000e-1	1.14999999999999990e2	1.22570369423471730e-1 / -1.14000563561627730e2
1.00000000000000000e-1	1.15999999999999990e2	1.21104400892917980e-1 / -1.14378467796433080e2
1.00000000000000000e-1	1.16999999999999990e2	1.19630502080335320e-1 / -1.14753666090404780e2
1.00000000000000000e-1	1.18000000000000020e2	1.18148818122458050e-1 / -1.15126031992691890e2
1.00000000000000000e-1	1.18999999999999990e2	1.16659495390465360e-1 / -1.15495431865239160e2
1.00000000000000000e-1	1.20000000000000000e2	1.15162681551635690e-1 / -1.15861724375615550e2
1.00000000000000000e-1	1.21000000000000000e2	1.13658525638282230e-1 / -1.16224759946279830e2
1.00000000000000000e-1	1.22000000000000000e2	1.12147178124707800e-1 / -1.16584380155884900e2
1.00000000000000000e-1	1.23000000000000000e2	1.10628791012965370e-1 / -1.16940417087713830e2
